siteID,date,year,startTime.UTC,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip,mon.ADD
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,segmented_worms,LUMSP2,4,0.25,16,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Tipula,TIPSP3,2,0.25,8,6,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Tipula,TIPSP3,2,0.25,8,6,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,midges,KRESP1,5,0.093,53.763440860215056,1,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Chloroperlidae,CHLSP,2,0.25,8,0,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Nematoda,NEMSP,5,0.093,53.763440860215056,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Chloroperlidae,CHLSP,4,0.25,16,0,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,HYDSP52,42,0.25,168,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Nemouridae,NEMSP5,4,0.25,16,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,7,0.25,28,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,7,0.25,28,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Simuliidae,SIMSP,8,0.25,32,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,Simuliidae,SIMSP,1,0.093,10.75268817204301,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,midges,KRESP1,2,0.25,8,1,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,midges,THIGRO,1,0.093,10.75268817204301,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Nematoda,NEMSP,4,0.25,16,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,midges,CLASP6,8,0.093,86.02150537634408,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,midges,CLASP6,7,0.25,28,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,Chloroperlidae,CHLSP,2,0.093,21.50537634408602,0,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,UNCUNC,2,0.25,8,7,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,PARSP34,2,0.25,8,6,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Valvata,VALSP3,1,0.093,10.75268817204301,8,scr,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,PARSP26,12,0.25,48,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,CORSP19,18,0.25,72,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,ENCSP1,1,0.25,4,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,ENCSP1,1,0.25,4,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,midges,CONSP6,1,0.093,10.75268817204301,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,midges,PARSP27,1,0.093,10.75268817204301,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,midges,CLASP6,6,0.093,64.51612903225806,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Prostoia,PROBES,2,0.25,8,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,midges,THIGRO,2,0.093,21.50537634408602,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,Plumiperla,PLUDIV,1,0.25,4,1,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,Nemouridae,NEMSP5,2,0.093,21.50537634408602,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Chloroperlidae,CHLSP,4,0.25,16,0,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,CONSP6,162,0.25,648,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Clinocera,CLISP2,8,0.25,32,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Clinocera,CLISP2,8,0.25,32,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Nemouridae,NEMSP5,3,0.25,12,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,midges,CONSP6,8,0.093,86.02150537634408,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,Nemouridae,NEMSP5,9,0.25,36,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Oribatida,ORISP1,3,0.25,12,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,midges,THIGRO,12,0.25,48,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,Simuliidae,SIMSP,1,0.25,4,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,midges,KRESP1,22,0.25,88,1,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,midges,NANSP1,1,0.093,10.75268817204301,7,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,Empididae,EMPSP,1,0.093,10.75268817204301,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,CRISP2,36,0.25,144,7,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,KRESP1,6,0.25,24,1,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,CONSP6,240,0.25,960,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,HYDSP52,48,0.25,192,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,Capniidae,CAPSP2,1,0.093,10.75268817204301,3,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,CRISP2,2,0.25,8,7,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,Oribatida,ORISP1,3,0.093,32.25806451612903,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,THIGRO,6,0.25,24,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,HYDSP52,42,0.25,168,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Plumiperla,PLUDIV,1,0.093,10.75268817204301,1,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,Ephemerellidae,EPHSP1,1,0.25,4,2,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,LUMSP2,2,0.25,8,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,LUMSP2,2,0.25,8,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,5,0.093,53.763440860215056,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,5,0.093,53.763440860215056,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,5,0.093,53.763440860215056,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,5,0.093,53.763440860215056,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,5,0.093,53.763440860215056,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,NAISP,2,0.25,8,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,NAISP,2,0.25,8,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,NAISP,2,0.25,8,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,NAISP,2,0.25,8,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,NAISP,2,0.25,8,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,Simuliidae,SIMSP,3,0.093,32.25806451612903,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,Atractides,ATRSP3,1,0.25,4,8,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,midges,KRESP1,12,0.25,48,1,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,LUMSP2,3,0.25,12,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,LUMSP2,3,0.25,12,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,midges,NANSP1,4,0.25,16,7,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Clinocera,CLISP2,4,0.25,16,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Clinocera,CLISP2,4,0.25,16,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,Lebertia,LEBSP1,1,0.093,10.75268817204301,8,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,Nemouridae,NEMSP5,1,0.093,10.75268817204301,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,midges,LIMSP23,1,0.093,10.75268817204301,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,midges,NEOSP32,1,0.25,4,6,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Simuliidae,SIMSP,1,0.093,10.75268817204301,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,CRISP2,18,0.25,72,7,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,segmented_worms,ENCSP1,6,0.25,24,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,segmented_worms,ENCSP1,6,0.25,24,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,segmented_worms,ENCSP1,6,0.25,24,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,segmented_worms,ENCSP1,6,0.25,24,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,LUMSP2,2,0.25,8,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,segmented_worms,LUMSP2,2,0.25,8,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,Simuliidae,SIMSP,21,0.093,225.80645161290323,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,Nemouridae,NEMSP5,6,0.093,64.51612903225806,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,PARSP25,6,0.25,24,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,Simuliidae,SIMSP,1,0.25,4,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,THIGRO,3,0.25,12,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,Nemouridae,NEMSP5,3,0.25,12,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,Nemouridae,NEMSP5,4,0.25,16,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Nemouridae,NEMSP5,1,0.093,10.75268817204301,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Feltria,FELSP1,2,0.25,8,5,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,midges,NEOSP32,1,0.25,4,6,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,1,0.093,10.75268817204301,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,1,0.093,10.75268817204301,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,1,0.093,10.75268817204301,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,1,0.093,10.75268817204301,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,1,0.093,10.75268817204301,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,LIMSP23,2,0.25,8,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Chloroperlidae,CHLSP,2,0.25,8,0,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,Nematoda,NEMSP,48,0.25,192,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,CRISP2,5,0.25,20,7,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,midges,POLSCA,1,0.25,4,6,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Nemouridae,NEMSP5,2,0.093,21.50537634408602,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Valvata,VALSP3,1,0.093,10.75268817204301,8,scr,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,Nemouridae,NEMSP5,1,0.093,10.75268817204301,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,midges,KRESP1,4,0.093,43.01075268817204,1,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,Clinocera,CLISP2,1,0.25,4,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,Clinocera,CLISP2,1,0.25,4,6,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,CLASP6,2,0.25,8,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,midges,CLASP6,1,0.093,10.75268817204301,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,midges,KRESP1,40,0.093,430.10752688172045,1,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,midges,PARSP34,1,0.25,4,6,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Prostoia,PROBES,6,0.25,24,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,PARSP27,3,0.25,12,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.5,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,4,0.25,16,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,4,0.25,16,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,midges,CLASP6,5,0.093,53.763440860215056,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,CLASP6,96,0.25,384,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,midges,NEOSP32,1,0.093,10.75268817204301,6,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,midges,CORSP19,1,0.25,4,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,midges,CORSP19,2,0.25,8,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,4,0.25,16,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,4,0.25,16,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,midges,PARSP26,6,0.093,64.51612903225806,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,midges,TANSP8,1,0.25,4,6,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Nemouridae,NEMSP5,21,0.25,84,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Simuliidae,SIMSP,68,0.25,272,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Plumiperla,PLUDIV,2,0.25,8,1,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,3,0.093,32.25806451612903,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,3,0.093,32.25806451612903,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,3,0.093,32.25806451612903,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,3,0.093,32.25806451612903,8,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,NAISP,3,0.093,32.25806451612903,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,THISP2,6,0.25,24,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.6,Plumiperla,PLUDIV,2,0.25,8,1,prd,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,midges,CLASP6,42,0.25,168,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.8,Nematoda,NEMSP,30,0.25,120,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.4,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,Simuliidae,SIMSP,1,0.25,4,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,Simuliidae,SIMSP,8,0.25,32,5,cf,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.3,midges,CORSP19,12,0.25,48,4,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.1,Nemouridae,NEMSP5,1,0.093,10.75268817204301,2,sh,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,segmented_worms,ENCSP1,5,0.093,53.763440860215056,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,riffle,surber,OKSR.20180616.SURBER.7,segmented_worms,ENCSP1,5,0.093,53.763440860215056,10,cg,41.74,38.519624710969865
OKSR,2018-06-16,2018,19:39:00,run,modifiedKicknet,OKSR.20180616.KICKNET.2,segmented_worms,LUMSP2,1,0.25,4,5,cg,41.74,38.519624710969865
