siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Skwala,SKWSP,1,0.093,10.75268817204301,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Glossosoma,GLOSP3,1,0.093,10.75268817204301,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Calineuria,CALCAL,2,0.093,21.50537634408602,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Yoraperla,YORSP,5,0.093,53.763440860215056,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,midges,TANSP8,2,0.093,21.50537634408602,6,cf
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,segmented_worms,ENCSP1,13,0.093,139.78494623655914,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Antocha,ANTSP9,2,0.093,21.50537634408602,3,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,midges,TOKSP,2,0.093,21.50537634408602,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Calineuria,CALCAL,5,0.093,53.763440860215056,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Ephemerellidae,EPHSP1,2,0.093,21.50537634408602,2,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,midges,LARSP,1,0.093,10.75268817204301,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Aturidae,ATUSP,3,0.093,32.25806451612903,5,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Lepidostoma,LEPSP20,30,0.093,322.5806451612903,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,segmented_worms,ENCSP1,2,0.093,21.50537634408602,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Leuctridae,LEUSP2,3,0.093,32.25806451612903,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Glossosomatidae,GLOSP1,1,0.093,10.75268817204301,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Capniidae,CAPSP2,1,0.093,10.75268817204301,3,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Micrasema,MICSP3,34,0.093,365.5913978494624,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Leptophlebiidae,LEPSP4,6,0.093,64.51612903225806,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Truncatelloidea,TRUSP,3,0.093,32.25806451612903,NA,NA
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,midges,EUKCOE,1,0.093,10.75268817204301,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Lepidostoma,LEPSP20,1,0.093,10.75268817204301,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Yoraperla,YORSP,1,0.093,10.75268817204301,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Visoka,VISCAT,2,0.093,21.50537634408602,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Drunella,DRUSPI,1,0.093,10.75268817204301,0,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,segmented_worms,ENCSP1,4,0.093,43.01075268817204,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Calineuria,CALCAL,2,0.093,21.50537634408602,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Rhithrogena,RHISP4,1,0.093,10.75268817204301,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,midges,HELSP10,3,0.093,32.25806451612903,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Lepidostoma,LEPSP20,5,0.093,53.763440860215056,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Leuctridae,LEUSP2,8,0.093,86.02150537634408,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Peltoperlidae,PELSP1,13,0.093,139.78494623655914,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Leptophlebiidae,LEPSP4,3,0.093,32.25806451612903,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Simulium,SIMSP1,1,0.093,10.75268817204301,5,cf
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Acari,ACASP1,4,0.093,43.01075268817204,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,midges,RHEPEL,1,0.093,10.75268817204301,4,cf
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Bezzia,BEZSP1,2,0.093,21.50537634408602,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,segmented_worms,ENCSP1,7,0.093,75.26881720430107,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Truncatelloidea,TRUSP,2,0.093,21.50537634408602,NA,NA
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Ameletus,AMESP2,1,0.093,10.75268817204301,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,midges,HELSP10,1,0.093,10.75268817204301,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Perlidae,PERSP1,6,0.093,64.51612903225806,3,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Leuctridae,LEUSP2,5,0.093,53.763440860215056,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Calineuria,CALCAL,2,0.093,21.50537634408602,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Glossosoma,GLOSP3,1,0.093,10.75268817204301,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Lepidostoma,LEPSP20,5,0.093,53.763440860215056,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Glossosoma,GLOSP3,3,0.093,32.25806451612903,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Diphetor,DIPHAG,7,0.093,75.26881720430107,6,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,NA,NEOOCC,2,0.093,21.50537634408602,NA,NA
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,midges,LARSP,3,0.093,32.25806451612903,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Lepidostoma,LEPSP20,2,0.093,21.50537634408602,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Anagapetus,ANASP2,1,0.093,10.75268817204301,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,midges,SYNSP3,1,0.093,10.75268817204301,6,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Elmidae,ELMSP,3,0.093,32.25806451612903,5,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Yoraperla,YORSP,1,0.093,10.75268817204301,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Baetis,BAESP2,2,0.093,21.50537634408602,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,midges,SYNSP3,2,0.093,21.50537634408602,6,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Glossosoma,GLOSP3,16,0.093,172.04301075268816,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Cinygma,CINSP,3,0.093,32.25806451612903,2,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,segmented_worms,ENCSP1,2,0.093,21.50537634408602,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Rhyacophila,RHYHYA,3,0.093,32.25806451612903,1,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Yoraperla,YORSP,2,0.093,21.50537634408602,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Stygothrombium,STYSP11,1,0.093,10.75268817204301,5,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Anagapetus,ANASP2,8,0.093,86.02150537634408,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Sweltsa,SWESP,2,0.093,21.50537634408602,0,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Micrasema,MICSP3,12,0.093,129.03225806451613,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Collembola,COLSP1,2,0.093,21.50537634408602,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Capniidae,CAPSP2,2,0.093,21.50537634408602,3,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Rhyacophila,RHYBET,1,0.093,10.75268817204301,1,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,midges,LARSP,16,0.093,172.04301075268816,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,midges,PARSP26,2,0.093,21.50537634408602,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,midges,SYNSP3,1,0.093,10.75268817204301,6,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Sweltsa,SWESP,16,0.093,172.04301075268816,0,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Leptophlebiidae,LEPSP4,10,0.093,107.52688172043011,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,midges,PAGSP4,1,0.093,10.75268817204301,1,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,midges,RHESP1,3,0.093,32.25806451612903,6,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Leptophlebiidae,LEPSP4,9,0.093,96.7741935483871,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Sweltsa,SWESP,2,0.093,21.50537634408602,0,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Paraleptophlebia,PARSP14,8,0.093,86.02150537634408,1,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Caudatella,CAUSP3,8,0.093,86.02150537634408,1,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Capniidae,CAPSP2,9,0.093,96.7741935483871,3,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Aturidae,ATUSP,4,0.093,43.01075268817204,5,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Bezzia,BEZSP1,5,0.093,53.763440860215056,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,segmented_worms,ENCSP1,2,0.093,21.50537634408602,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Oxus,OXUSP,1,0.093,10.75268817204301,5,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Nemouridae,NEMSP5,5,0.093,53.763440860215056,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,segmented_worms,ENCSP1,1,0.093,10.75268817204301,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,segmented_worms,ENCSP1,9,0.093,96.7741935483871,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Perlidae,PERSP1,1,0.093,10.75268817204301,3,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,midges,KRESP1,1,0.093,10.75268817204301,1,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Sperchon,SPESP4,1,0.093,10.75268817204301,8,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Leuctridae,LEUSP2,2,0.093,21.50537634408602,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Meringodixa,MERSP3,1,0.093,10.75268817204301,2,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Ephemerellidae,EPHSP1,46,0.093,494.6236559139785,2,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Peltoperlidae,PELSP1,5,0.093,53.763440860215056,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,segmented_worms,ENCSP1,21,0.093,225.80645161290323,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Skwala,SKWSP,1,0.093,10.75268817204301,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Heptageniidae,HEPSP,36,0.093,387.0967741935484,3,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Lepidostoma,LEPSP20,6,0.093,64.51612903225806,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Apatania,APASP2,1,0.093,10.75268817204301,3,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,segmented_worms,ENCSP1,1,0.093,10.75268817204301,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Micrasema,MICSP3,2,0.093,21.50537634408602,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Leptophlebiidae,LEPSP4,1,0.093,10.75268817204301,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,midges,STESP10,2,0.093,21.50537634408602,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,NA,NEOOCC,1,0.093,10.75268817204301,NA,NA
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Pisidiidae,PISSP2,1,0.093,10.75268817204301,6,cf
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Yoraperla,YORSP,3,0.093,32.25806451612903,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Perlodidae,PERSP2,1,0.093,10.75268817204301,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Rhithrogena,RHISP4,3,0.093,32.25806451612903,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Glossosoma,GLOSP3,2,0.093,21.50537634408602,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Heteroplectron,HETCAL,3,0.093,32.25806451612903,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Moselia,MOSSP1,1,0.093,10.75268817204301,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Oreogeton,ORESP3,2,0.093,21.50537634408602,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Calineuria,CALCAL,1,0.093,10.75268817204301,2,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Micrasema,MICSP3,30,0.093,322.5806451612903,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Antocha,ANTSP9,1,0.093,10.75268817204301,3,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,midges,SYNSP3,42,0.093,451.61290322580646,6,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Heteroplectron,HETCAL,1,0.093,10.75268817204301,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Bezzia,BEZSP1,5,0.093,53.763440860215056,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,midges,STESP10,9,0.093,96.7741935483871,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Zapada,ZAPCOL,2,0.093,21.50537634408602,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Truncatelloidea,TRUSP,1,0.093,10.75268817204301,NA,NA
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Nematoda,NEMSP,10,0.093,107.52688172043011,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Zapada,ZAPCOL,1,0.093,10.75268817204301,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,segmented_worms,ENCSP1,21,0.093,225.80645161290323,10,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Chloroperlidae,CHLSP,2,0.093,21.50537634408602,0,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Sperchonopsis,SPESP5,2,0.093,21.50537634408602,8,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,Oligophlebodes,OLISP6,1,0.093,10.75268817204301,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Anagapetus,ANASP2,2,0.093,21.50537634408602,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Capniidae,CAPSP2,1,0.093,10.75268817204301,3,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Glossosoma,GLOSP3,7,0.093,75.26881720430107,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,midges,THISP2,1,0.093,10.75268817204301,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Peltoperlidae,PELSP1,5,0.093,53.763440860215056,0,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Rhithrogena,RHISP4,2,0.093,21.50537634408602,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.3,Leptophlebiidae,LEPSP4,4,0.093,43.01075268817204,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,midges,LARSP,1,0.093,10.75268817204301,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Sweltsa,SWESP,4,0.093,43.01075268817204,0,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Rhyacophila,RHYBET,1,0.093,10.75268817204301,1,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Leptophlebiidae,LEPSP4,3,0.093,32.25806451612903,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,midges,RHEPEL,3,0.093,32.25806451612903,4,cf
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.4,midges,PARSP26,1,0.093,10.75268817204301,5,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Sweltsa,SWESP,4,0.093,43.01075268817204,0,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Drunella,DRUDOD,5,0.093,53.763440860215056,0,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Acari,ACASP1,3,0.093,32.25806451612903,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Rhyacophila,RHYSP3,1,0.093,10.75268817204301,1,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Glossosoma,GLOSP3,2,0.093,21.50537634408602,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Micrasema,MICSP3,2,0.093,21.50537634408602,2,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,Dolophilodes,DOLSP2,2,0.093,21.50537634408602,0,cf
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Acari,ACASP1,3,0.093,32.25806451612903,6,prd
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.2,Ephemerellidae,EPHSP1,17,0.093,182.7956989247312,2,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.7,NA,DESSP1,2,0.093,21.50537634408602,NA,NA
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,midges,CRISP6,1,0.093,10.75268817204301,6,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Heterlimnius,HETCOR,3,0.093,32.25806451612903,4,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.5,Lepidostoma,LEPSP20,5,0.093,53.763440860215056,1,sh
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Drunella,DRUDOD,2,0.093,21.50537634408602,0,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.8,Anagapetus,ANASP2,6,0.093,64.51612903225806,0,scr
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.1,Polycelis,POLSP17,1,0.093,10.75268817204301,1,cg
MCRA,2017-09-25,2017,16:42:00,Fall,Fall 2017,stepPool,surber,MCRA.20170925.SURBER.6,Bezzia,BEZSP1,1,0.093,10.75268817204301,6,prd
